,timestamp,customer_no,name,location
33768,2019-09-04 19:15:00,4090,Andrew Anderson,drinks
33769,2019-09-04 19:15:00,4096,Laura Duran,dairy
33770,2019-09-04 19:15:00,4099,William Owens,checkout
33771,2019-09-04 19:15:00,4103,Mario Holder,dairy
33772,2019-09-04 19:15:00,4104,Victor Moore,fruit
33773,2019-09-04 19:15:00,4105,Maria Friedman,fruit
33774,2019-09-04 19:15:00,4108,Sally Shelton,drinks
33775,2019-09-04 19:15:00,4109,Brent Smith Jr.,checkout
33776,2019-09-04 19:15:00,4112,Olivia Mccormick,checkout
33777,2019-09-04 19:15:00,4114,David Holt,drinks
33778,2019-09-04 19:15:00,4115,Jonathan Chavez,checkout
33779,2019-09-04 19:15:00,4117,Frances Spears,spices
33780,2019-09-04 19:15:00,4118,Kenneth Williams,fruit
33781,2019-09-04 19:15:00,4119,Shawn Green,fruit
33782,2019-09-04 19:15:00,4120,Bryan Parker,dairy
33783,2019-09-04 19:15:00,4121,Melissa Sawyer,spices
33784,2019-09-04 19:15:00,4122,John Chang,fruit
33785,2019-09-04 19:15:00,4123,Amy Harris,dairy
33786,2019-09-04 19:15:00,4124,Kathleen Jones,drinks
33787,2019-09-04 19:15:00,4125,Debra Moon,fruit
33788,2019-09-04 19:15:00,4126,Kiara Frazier,dairy
33789,2019-09-04 19:15:00,4127,Cheyenne Sanchez,dairy
33790,2019-09-04 19:15:00,4128,Ashley Patterson,fruit
33791,2019-09-04 19:15:00,4129,Stephen Powell,spices
33792,2019-09-04 19:15:00,4130,Mary Miller,entrance
33793,2019-09-04 19:15:00,4131,Tracy Price,entrance
33794,2019-09-04 19:15:00,4132,Craig Deleon,entrance
33795,2019-09-04 19:16:00,4077,Caleb Gonzalez,drinks
33796,2019-09-04 19:16:00,4078,Dennis Rodriguez,drinks
33797,2019-09-04 19:16:00,4089,Pamela Garrett,spices
33798,2019-09-04 19:16:00,4090,Andrew Anderson,drinks
33799,2019-09-04 19:16:00,4096,Laura Duran,fruit
33800,2019-09-04 19:16:00,4100,Erica Taylor,checkout
33801,2019-09-04 19:16:00,4104,Victor Moore,fruit
33802,2019-09-04 19:16:00,4105,Maria Friedman,checkout
33803,2019-09-04 19:16:00,4110,Jennifer Arnold,fruit
33804,2019-09-04 19:16:00,4113,Jeffrey Evans II,fruit
33805,2019-09-04 19:16:00,4114,David Holt,drinks
33806,2019-09-04 19:16:00,4116,Mario Robinson,dairy
33807,2019-09-04 19:16:00,4117,Frances Spears,spices
33808,2019-09-04 19:16:00,4118,Kenneth Williams,fruit
33809,2019-09-04 19:16:00,4119,Shawn Green,drinks
33810,2019-09-04 19:16:00,4120,Bryan Parker,dairy
33811,2019-09-04 19:16:00,4121,Melissa Sawyer,dairy
33812,2019-09-04 19:16:00,4122,John Chang,checkout
33813,2019-09-04 19:16:00,4124,Kathleen Jones,fruit
33814,2019-09-04 19:16:00,4125,Debra Moon,checkout
33815,2019-09-04 19:16:00,4127,Cheyenne Sanchez,dairy
33816,2019-09-04 19:16:00,4128,Ashley Patterson,drinks
33817,2019-09-04 19:16:00,4129,Stephen Powell,spices
33818,2019-09-04 19:16:00,4130,Mary Miller,fruit
33819,2019-09-04 19:16:00,4131,Tracy Price,dairy
33820,2019-09-04 19:16:00,4132,Craig Deleon,dairy
33821,2019-09-04 19:16:00,4133,Michelle Smith,entrance
33822,2019-09-04 19:16:00,4134,Erin Santos DDS,entrance
33823,2019-09-04 19:16:00,4135,Johnathan Butler,entrance
33824,2019-09-04 19:16:00,4136,Dr. Victoria Mcclure,entrance
33825,2019-09-04 19:16:00,4137,Lori Alvarez,entrance
33826,2019-09-04 19:16:00,4138,Glenn Mercer,entrance
33827,2019-09-04 19:16:00,4139,Andrew Palmer,entrance
33828,2019-09-04 19:16:00,4140,Sarah Brooks,entrance
33829,2019-09-04 19:16:00,4141,Robert Harrell,entrance
33830,2019-09-04 19:17:00,4077,Caleb Gonzalez,checkout
33831,2019-09-04 19:17:00,4089,Pamela Garrett,fruit
33832,2019-09-04 19:17:00,4090,Andrew Anderson,drinks
33833,2019-09-04 19:17:00,4096,Laura Duran,spices
33834,2019-09-04 19:17:00,4103,Mario Holder,dairy
33835,2019-09-04 19:17:00,4104,Victor Moore,spices
33836,2019-09-04 19:17:00,4108,Sally Shelton,checkout
33837,2019-09-04 19:17:00,4113,Jeffrey Evans II,drinks
33838,2019-09-04 19:17:00,4114,David Holt,drinks
33839,2019-09-04 19:17:00,4116,Mario Robinson,checkout
33840,2019-09-04 19:17:00,4118,Kenneth Williams,fruit
33841,2019-09-04 19:17:00,4119,Shawn Green,drinks
33842,2019-09-04 19:17:00,4120,Bryan Parker,checkout
33843,2019-09-04 19:17:00,4123,Amy Harris,dairy
33844,2019-09-04 19:17:00,4124,Kathleen Jones,fruit
33845,2019-09-04 19:17:00,4126,Kiara Frazier,dairy
33846,2019-09-04 19:17:00,4127,Cheyenne Sanchez,dairy
33847,2019-09-04 19:17:00,4128,Ashley Patterson,fruit
33848,2019-09-04 19:17:00,4129,Stephen Powell,dairy
33849,2019-09-04 19:17:00,4130,Mary Miller,fruit
33850,2019-09-04 19:17:00,4131,Tracy Price,dairy
33851,2019-09-04 19:17:00,4132,Craig Deleon,dairy
33852,2019-09-04 19:17:00,4133,Michelle Smith,fruit
33853,2019-09-04 19:17:00,4134,Erin Santos DDS,dairy
33854,2019-09-04 19:17:00,4135,Johnathan Butler,dairy
33855,2019-09-04 19:17:00,4136,Dr. Victoria Mcclure,spices
33856,2019-09-04 19:17:00,4137,Lori Alvarez,dairy
33857,2019-09-04 19:17:00,4138,Glenn Mercer,dairy
33858,2019-09-04 19:17:00,4139,Andrew Palmer,fruit
33859,2019-09-04 19:17:00,4140,Sarah Brooks,fruit
33860,2019-09-04 19:17:00,4141,Robert Harrell,fruit
33861,2019-09-04 19:17:00,4142,Tammy Cohen,entrance
33862,2019-09-04 19:17:00,4143,James Bowman,entrance
33863,2019-09-04 19:17:00,4144,Margaret Mckenzie,entrance
33864,2019-09-04 19:18:00,4078,Dennis Rodriguez,fruit
33865,2019-09-04 19:18:00,4089,Pamela Garrett,checkout
33866,2019-09-04 19:18:00,4096,Laura Duran,spices
33867,2019-09-04 19:18:00,4103,Mario Holder,dairy
33868,2019-09-04 19:18:00,4104,Victor Moore,spices
33869,2019-09-04 19:18:00,4110,Jennifer Arnold,fruit
33870,2019-09-04 19:18:00,4113,Jeffrey Evans II,drinks
33871,2019-09-04 19:18:00,4114,David Holt,drinks
33872,2019-09-04 19:18:00,4117,Frances Spears,spices
33873,2019-09-04 19:18:00,4118,Kenneth Williams,fruit
33874,2019-09-04 19:18:00,4119,Shawn Green,drinks
33875,2019-09-04 19:18:00,4121,Melissa Sawyer,dairy
33876,2019-09-04 19:18:00,4123,Amy Harris,dairy
33877,2019-09-04 19:18:00,4124,Kathleen Jones,drinks
33878,2019-09-04 19:18:00,4126,Kiara Frazier,dairy
33879,2019-09-04 19:18:00,4127,Cheyenne Sanchez,dairy
33880,2019-09-04 19:18:00,4128,Ashley Patterson,fruit
33881,2019-09-04 19:18:00,4129,Stephen Powell,spices
33882,2019-09-04 19:18:00,4130,Mary Miller,checkout
33883,2019-09-04 19:18:00,4132,Craig Deleon,dairy
33884,2019-09-04 19:18:00,4133,Michelle Smith,fruit
33885,2019-09-04 19:18:00,4134,Erin Santos DDS,drinks
33886,2019-09-04 19:18:00,4135,Johnathan Butler,dairy
33887,2019-09-04 19:18:00,4136,Dr. Victoria Mcclure,spices
33888,2019-09-04 19:18:00,4137,Lori Alvarez,dairy
33889,2019-09-04 19:18:00,4138,Glenn Mercer,dairy
33890,2019-09-04 19:18:00,4139,Andrew Palmer,drinks
33891,2019-09-04 19:18:00,4140,Sarah Brooks,fruit
33892,2019-09-04 19:18:00,4141,Robert Harrell,fruit
33893,2019-09-04 19:18:00,4142,Tammy Cohen,spices
33894,2019-09-04 19:18:00,4143,James Bowman,drinks
33895,2019-09-04 19:18:00,4144,Margaret Mckenzie,fruit
33896,2019-09-04 19:19:00,4078,Dennis Rodriguez,checkout
33897,2019-09-04 19:19:00,4096,Laura Duran,spices
33898,2019-09-04 19:19:00,4103,Mario Holder,dairy
33899,2019-09-04 19:19:00,4104,Victor Moore,checkout
33900,2019-09-04 19:19:00,4113,Jeffrey Evans II,spices
33901,2019-09-04 19:19:00,4114,David Holt,checkout
33902,2019-09-04 19:19:00,4118,Kenneth Williams,checkout
33903,2019-09-04 19:19:00,4121,Melissa Sawyer,drinks
33904,2019-09-04 19:19:00,4123,Amy Harris,dairy
33905,2019-09-04 19:19:00,4124,Kathleen Jones,checkout
33906,2019-09-04 19:19:00,4127,Cheyenne Sanchez,dairy
33907,2019-09-04 19:19:00,4128,Ashley Patterson,fruit
33908,2019-09-04 19:19:00,4129,Stephen Powell,spices
33909,2019-09-04 19:19:00,4131,Tracy Price,dairy
33910,2019-09-04 19:19:00,4132,Craig Deleon,dairy
33911,2019-09-04 19:19:00,4133,Michelle Smith,fruit
33912,2019-09-04 19:19:00,4134,Erin Santos DDS,dairy
33913,2019-09-04 19:19:00,4135,Johnathan Butler,checkout
33914,2019-09-04 19:19:00,4137,Lori Alvarez,dairy
33915,2019-09-04 19:19:00,4138,Glenn Mercer,drinks
33916,2019-09-04 19:19:00,4139,Andrew Palmer,drinks
33917,2019-09-04 19:19:00,4140,Sarah Brooks,fruit
33918,2019-09-04 19:19:00,4141,Robert Harrell,dairy
33919,2019-09-04 19:19:00,4142,Tammy Cohen,spices
33920,2019-09-04 19:19:00,4143,James Bowman,drinks
33921,2019-09-04 19:19:00,4144,Margaret Mckenzie,fruit
33922,2019-09-04 19:20:00,4090,Andrew Anderson,checkout
33923,2019-09-04 19:20:00,4103,Mario Holder,dairy
33924,2019-09-04 19:20:00,4110,Jennifer Arnold,drinks
33925,2019-09-04 19:20:00,4113,Jeffrey Evans II,checkout
33926,2019-09-04 19:20:00,4119,Shawn Green,drinks
33927,2019-09-04 19:20:00,4121,Melissa Sawyer,drinks
33928,2019-09-04 19:20:00,4123,Amy Harris,dairy
33929,2019-09-04 19:20:00,4126,Kiara Frazier,dairy
33930,2019-09-04 19:20:00,4127,Cheyenne Sanchez,dairy
33931,2019-09-04 19:20:00,4128,Ashley Patterson,dairy
33932,2019-09-04 19:20:00,4129,Stephen Powell,fruit
33933,2019-09-04 19:20:00,4131,Tracy Price,dairy
33934,2019-09-04 19:20:00,4132,Craig Deleon,dairy
33935,2019-09-04 19:20:00,4133,Michelle Smith,fruit
33936,2019-09-04 19:20:00,4134,Erin Santos DDS,dairy
33937,2019-09-04 19:20:00,4136,Dr. Victoria Mcclure,spices
33938,2019-09-04 19:20:00,4137,Lori Alvarez,dairy
33939,2019-09-04 19:20:00,4138,Glenn Mercer,fruit
33940,2019-09-04 19:20:00,4139,Andrew Palmer,drinks
33941,2019-09-04 19:20:00,4140,Sarah Brooks,fruit
33942,2019-09-04 19:20:00,4141,Robert Harrell,checkout
33943,2019-09-04 19:20:00,4143,James Bowman,spices
33944,2019-09-04 19:20:00,4144,Margaret Mckenzie,fruit
33945,2019-09-04 19:20:00,4145,Jasmine Stokes,entrance
33946,2019-09-04 19:20:00,4146,Scott Preston,entrance
33947,2019-09-04 19:20:00,4147,Daniel Barnes,entrance
33948,2019-09-04 19:20:00,4148,Courtney Garner,entrance
33949,2019-09-04 19:21:00,4096,Laura Duran,fruit
33950,2019-09-04 19:21:00,4103,Mario Holder,dairy
33951,2019-09-04 19:21:00,4110,Jennifer Arnold,fruit
33952,2019-09-04 19:21:00,4117,Frances Spears,checkout
33953,2019-09-04 19:21:00,4121,Melissa Sawyer,checkout
33954,2019-09-04 19:21:00,4126,Kiara Frazier,dairy
33955,2019-09-04 19:21:00,4127,Cheyenne Sanchez,dairy
33956,2019-09-04 19:21:00,4128,Ashley Patterson,dairy
33957,2019-09-04 19:21:00,4129,Stephen Powell,checkout
33958,2019-09-04 19:21:00,4132,Craig Deleon,checkout
33959,2019-09-04 19:21:00,4134,Erin Santos DDS,dairy
33960,2019-09-04 19:21:00,4136,Dr. Victoria Mcclure,dairy
33961,2019-09-04 19:21:00,4137,Lori Alvarez,dairy
33962,2019-09-04 19:21:00,4138,Glenn Mercer,dairy
33963,2019-09-04 19:21:00,4139,Andrew Palmer,fruit
33964,2019-09-04 19:21:00,4140,Sarah Brooks,checkout
33965,2019-09-04 19:21:00,4143,James Bowman,dairy
33966,2019-09-04 19:21:00,4144,Margaret Mckenzie,checkout
33967,2019-09-04 19:21:00,4146,Scott Preston,dairy
33968,2019-09-04 19:21:00,4147,Daniel Barnes,fruit
33969,2019-09-04 19:21:00,4148,Courtney Garner,spices
33970,2019-09-04 19:21:00,4149,Matthew Benson,entrance
33971,2019-09-04 19:21:00,4150,Lori Lewis,entrance
33972,2019-09-04 19:21:00,4151,Jacqueline Peterson,entrance
33973,2019-09-04 19:21:00,4152,Nina Coleman,entrance
33974,2019-09-04 19:22:00,4096,Laura Duran,fruit
33975,2019-09-04 19:22:00,4103,Mario Holder,dairy
33976,2019-09-04 19:22:00,4110,Jennifer Arnold,fruit
33977,2019-09-04 19:22:00,4119,Shawn Green,checkout
33978,2019-09-04 19:22:00,4126,Kiara Frazier,dairy
33979,2019-09-04 19:22:00,4127,Cheyenne Sanchez,dairy
33980,2019-09-04 19:22:00,4128,Ashley Patterson,checkout
33981,2019-09-04 19:22:00,4133,Michelle Smith,fruit
33982,2019-09-04 19:22:00,4134,Erin Santos DDS,dairy
33983,2019-09-04 19:22:00,4136,Dr. Victoria Mcclure,spices
33984,2019-09-04 19:22:00,4137,Lori Alvarez,dairy
33985,2019-09-04 19:22:00,4138,Glenn Mercer,dairy
33986,2019-09-04 19:22:00,4139,Andrew Palmer,fruit
33987,2019-09-04 19:22:00,4142,Tammy Cohen,spices
33988,2019-09-04 19:22:00,4143,James Bowman,dairy
33989,2019-09-04 19:22:00,4145,Jasmine Stokes,spices
33990,2019-09-04 19:22:00,4146,Scott Preston,dairy
33991,2019-09-04 19:22:00,4147,Daniel Barnes,fruit
33992,2019-09-04 19:22:00,4148,Courtney Garner,spices
33993,2019-09-04 19:22:00,4149,Matthew Benson,fruit
33994,2019-09-04 19:22:00,4150,Lori Lewis,dairy
33995,2019-09-04 19:22:00,4151,Jacqueline Peterson,fruit
33996,2019-09-04 19:22:00,4152,Nina Coleman,spices
33997,2019-09-04 19:22:00,4153,Bethany Perry,entrance
33998,2019-09-04 19:22:00,4154,Ann Cunningham,entrance
33999,2019-09-04 19:23:00,4096,Laura Duran,fruit
34000,2019-09-04 19:23:00,4103,Mario Holder,checkout
34001,2019-09-04 19:23:00,4123,Amy Harris,dairy
34002,2019-09-04 19:23:00,4126,Kiara Frazier,dairy
34003,2019-09-04 19:23:00,4127,Cheyenne Sanchez,fruit
34004,2019-09-04 19:23:00,4131,Tracy Price,dairy
34005,2019-09-04 19:23:00,4133,Michelle Smith,dairy
34006,2019-09-04 19:23:00,4134,Erin Santos DDS,dairy
34007,2019-09-04 19:23:00,4136,Dr. Victoria Mcclure,drinks
34008,2019-09-04 19:23:00,4137,Lori Alvarez,dairy
34009,2019-09-04 19:23:00,4138,Glenn Mercer,dairy
34010,2019-09-04 19:23:00,4139,Andrew Palmer,fruit
34011,2019-09-04 19:23:00,4142,Tammy Cohen,spices
34012,2019-09-04 19:23:00,4143,James Bowman,dairy
34013,2019-09-04 19:23:00,4145,Jasmine Stokes,spices
34014,2019-09-04 19:23:00,4146,Scott Preston,dairy
34015,2019-09-04 19:23:00,4147,Daniel Barnes,fruit
34016,2019-09-04 19:23:00,4148,Courtney Garner,spices
34017,2019-09-04 19:23:00,4149,Matthew Benson,fruit
34018,2019-09-04 19:23:00,4150,Lori Lewis,dairy
34019,2019-09-04 19:23:00,4151,Jacqueline Peterson,fruit
34020,2019-09-04 19:23:00,4152,Nina Coleman,spices
34021,2019-09-04 19:23:00,4153,Bethany Perry,spices
34022,2019-09-04 19:23:00,4154,Ann Cunningham,dairy
34023,2019-09-04 19:23:00,4155,April Richmond,entrance
34024,2019-09-04 19:24:00,4096,Laura Duran,fruit
34025,2019-09-04 19:24:00,4110,Jennifer Arnold,fruit
34026,2019-09-04 19:24:00,4123,Amy Harris,dairy
34027,2019-09-04 19:24:00,4126,Kiara Frazier,dairy
34028,2019-09-04 19:24:00,4127,Cheyenne Sanchez,fruit
34029,2019-09-04 19:24:00,4131,Tracy Price,dairy
34030,2019-09-04 19:24:00,4133,Michelle Smith,dairy
34031,2019-09-04 19:24:00,4134,Erin Santos DDS,dairy
34032,2019-09-04 19:24:00,4136,Dr. Victoria Mcclure,checkout
34033,2019-09-04 19:24:00,4138,Glenn Mercer,checkout
34034,2019-09-04 19:24:00,4142,Tammy Cohen,checkout
34035,2019-09-04 19:24:00,4145,Jasmine Stokes,checkout
34036,2019-09-04 19:24:00,4147,Daniel Barnes,fruit
34037,2019-09-04 19:24:00,4148,Courtney Garner,spices
34038,2019-09-04 19:24:00,4149,Matthew Benson,fruit
34039,2019-09-04 19:24:00,4150,Lori Lewis,dairy
34040,2019-09-04 19:24:00,4151,Jacqueline Peterson,drinks
34041,2019-09-04 19:24:00,4152,Nina Coleman,checkout
34042,2019-09-04 19:24:00,4154,Ann Cunningham,checkout
34043,2019-09-04 19:24:00,4156,John Baxter,entrance
34044,2019-09-04 19:24:00,4157,Dawn Smith,entrance
34045,2019-09-04 19:24:00,4158,James Roth,entrance
34046,2019-09-04 19:24:00,4159,Angela Cardenas,entrance
34047,2019-09-04 19:24:00,4160,Tyler Matthews,entrance
34048,2019-09-04 19:24:00,4161,Kimberly Nelson,entrance
34049,2019-09-04 19:25:00,4096,Laura Duran,fruit
34050,2019-09-04 19:25:00,4110,Jennifer Arnold,checkout
34051,2019-09-04 19:25:00,4126,Kiara Frazier,checkout
34052,2019-09-04 19:25:00,4131,Tracy Price,checkout
34053,2019-09-04 19:25:00,4134,Erin Santos DDS,spices
34054,2019-09-04 19:25:00,4137,Lori Alvarez,checkout
34055,2019-09-04 19:25:00,4143,James Bowman,dairy
34056,2019-09-04 19:25:00,4146,Scott Preston,spices
34057,2019-09-04 19:25:00,4147,Daniel Barnes,fruit
34058,2019-09-04 19:25:00,4148,Courtney Garner,dairy
34059,2019-09-04 19:25:00,4149,Matthew Benson,checkout
34060,2019-09-04 19:25:00,4151,Jacqueline Peterson,drinks
34061,2019-09-04 19:25:00,4153,Bethany Perry,spices
34062,2019-09-04 19:25:00,4155,April Richmond,drinks
34063,2019-09-04 19:25:00,4156,John Baxter,fruit
34064,2019-09-04 19:25:00,4157,Dawn Smith,fruit
34065,2019-09-04 19:25:00,4158,James Roth,fruit
34066,2019-09-04 19:25:00,4159,Angela Cardenas,spices
34067,2019-09-04 19:25:00,4160,Tyler Matthews,drinks
34068,2019-09-04 19:25:00,4161,Kimberly Nelson,dairy
34069,2019-09-04 19:25:00,4162,John Dorsey,entrance
34070,2019-09-04 19:26:00,4096,Laura Duran,fruit
34071,2019-09-04 19:26:00,4123,Amy Harris,dairy
34072,2019-09-04 19:26:00,4127,Cheyenne Sanchez,fruit
34073,2019-09-04 19:26:00,4133,Michelle Smith,dairy
34074,2019-09-04 19:26:00,4134,Erin Santos DDS,fruit
34075,2019-09-04 19:26:00,4139,Andrew Palmer,fruit
34076,2019-09-04 19:26:00,4143,James Bowman,dairy
34077,2019-09-04 19:26:00,4146,Scott Preston,spices
34078,2019-09-04 19:26:00,4147,Daniel Barnes,spices
34079,2019-09-04 19:26:00,4148,Courtney Garner,dairy
34080,2019-09-04 19:26:00,4150,Lori Lewis,dairy
34081,2019-09-04 19:26:00,4151,Jacqueline Peterson,drinks
34082,2019-09-04 19:26:00,4153,Bethany Perry,spices
34083,2019-09-04 19:26:00,4155,April Richmond,spices
34084,2019-09-04 19:26:00,4156,John Baxter,fruit
34085,2019-09-04 19:26:00,4157,Dawn Smith,fruit
34086,2019-09-04 19:26:00,4158,James Roth,checkout
34087,2019-09-04 19:26:00,4160,Tyler Matthews,spices
34088,2019-09-04 19:26:00,4161,Kimberly Nelson,checkout
34089,2019-09-04 19:26:00,4163,Alison Singleton,entrance
34090,2019-09-04 19:26:00,4164,Russell Mccarthy,entrance
34091,2019-09-04 19:26:00,4165,Scott Williams,entrance
34092,2019-09-04 19:26:00,4166,Amanda Wheeler,entrance
34093,2019-09-04 19:26:00,4167,Cindy Quinn,entrance
34094,2019-09-04 19:27:00,4096,Laura Duran,fruit
34095,2019-09-04 19:27:00,4123,Amy Harris,dairy
34096,2019-09-04 19:27:00,4127,Cheyenne Sanchez,checkout
34097,2019-09-04 19:27:00,4134,Erin Santos DDS,dairy
34098,2019-09-04 19:27:00,4139,Andrew Palmer,spices
34099,2019-09-04 19:27:00,4143,James Bowman,dairy
34100,2019-09-04 19:27:00,4146,Scott Preston,spices
34101,2019-09-04 19:27:00,4147,Daniel Barnes,fruit
34102,2019-09-04 19:27:00,4148,Courtney Garner,dairy
34103,2019-09-04 19:27:00,4150,Lori Lewis,fruit
34104,2019-09-04 19:27:00,4151,Jacqueline Peterson,drinks
34105,2019-09-04 19:27:00,4153,Bethany Perry,drinks
34106,2019-09-04 19:27:00,4155,April Richmond,drinks
34107,2019-09-04 19:27:00,4156,John Baxter,fruit
34108,2019-09-04 19:27:00,4157,Dawn Smith,drinks
34109,2019-09-04 19:27:00,4159,Angela Cardenas,spices
34110,2019-09-04 19:27:00,4160,Tyler Matthews,dairy
34111,2019-09-04 19:27:00,4162,John Dorsey,fruit
34112,2019-09-04 19:27:00,4163,Alison Singleton,dairy
34113,2019-09-04 19:27:00,4164,Russell Mccarthy,fruit
34114,2019-09-04 19:27:00,4165,Scott Williams,drinks
34115,2019-09-04 19:27:00,4166,Amanda Wheeler,drinks
34116,2019-09-04 19:27:00,4167,Cindy Quinn,spices
34117,2019-09-04 19:27:00,4168,Christopher Brown,entrance
34118,2019-09-04 19:27:00,4169,George Holmes,entrance
34119,2019-09-04 19:28:00,4096,Laura Duran,fruit
34120,2019-09-04 19:28:00,4123,Amy Harris,checkout
34121,2019-09-04 19:28:00,4134,Erin Santos DDS,dairy
34122,2019-09-04 19:28:00,4139,Andrew Palmer,dairy
34123,2019-09-04 19:28:00,4143,James Bowman,drinks
34124,2019-09-04 19:28:00,4146,Scott Preston,spices
34125,2019-09-04 19:28:00,4147,Daniel Barnes,fruit
34126,2019-09-04 19:28:00,4148,Courtney Garner,dairy
34127,2019-09-04 19:28:00,4150,Lori Lewis,checkout
34128,2019-09-04 19:28:00,4153,Bethany Perry,drinks
34129,2019-09-04 19:28:00,4155,April Richmond,checkout
34130,2019-09-04 19:28:00,4157,Dawn Smith,drinks
34131,2019-09-04 19:28:00,4159,Angela Cardenas,spices
34132,2019-09-04 19:28:00,4160,Tyler Matthews,dairy
34133,2019-09-04 19:28:00,4162,John Dorsey,spices
34134,2019-09-04 19:28:00,4163,Alison Singleton,dairy
34135,2019-09-04 19:28:00,4164,Russell Mccarthy,fruit
34136,2019-09-04 19:28:00,4165,Scott Williams,dairy
34137,2019-09-04 19:28:00,4166,Amanda Wheeler,drinks
34138,2019-09-04 19:28:00,4167,Cindy Quinn,spices
34139,2019-09-04 19:28:00,4168,Christopher Brown,fruit
34140,2019-09-04 19:28:00,4169,George Holmes,fruit
34141,2019-09-04 19:28:00,4170,Aimee Ward,entrance
34142,2019-09-04 19:28:00,4171,Hunter Fisher,entrance
34143,2019-09-04 19:28:00,4172,Jonathan Martinez,entrance
34144,2019-09-04 19:29:00,4096,Laura Duran,checkout
34145,2019-09-04 19:29:00,4134,Erin Santos DDS,dairy
34146,2019-09-04 19:29:00,4139,Andrew Palmer,dairy
34147,2019-09-04 19:29:00,4143,James Bowman,checkout
34148,2019-09-04 19:29:00,4147,Daniel Barnes,fruit
34149,2019-09-04 19:29:00,4148,Courtney Garner,spices
34150,2019-09-04 19:29:00,4151,Jacqueline Peterson,drinks
34151,2019-09-04 19:29:00,4153,Bethany Perry,drinks
34152,2019-09-04 19:29:00,4156,John Baxter,fruit
34153,2019-09-04 19:29:00,4157,Dawn Smith,spices
34154,2019-09-04 19:29:00,4159,Angela Cardenas,dairy
34155,2019-09-04 19:29:00,4160,Tyler Matthews,fruit
34156,2019-09-04 19:29:00,4162,John Dorsey,spices
34157,2019-09-04 19:29:00,4163,Alison Singleton,dairy
34158,2019-09-04 19:29:00,4164,Russell Mccarthy,fruit
34159,2019-09-04 19:29:00,4165,Scott Williams,dairy
34160,2019-09-04 19:29:00,4166,Amanda Wheeler,spices
34161,2019-09-04 19:29:00,4167,Cindy Quinn,drinks
34162,2019-09-04 19:29:00,4168,Christopher Brown,fruit
34163,2019-09-04 19:29:00,4169,George Holmes,fruit
34164,2019-09-04 19:29:00,4170,Aimee Ward,drinks
34165,2019-09-04 19:29:00,4171,Hunter Fisher,spices
34166,2019-09-04 19:29:00,4172,Jonathan Martinez,spices
34167,2019-09-04 19:29:00,4173,Monique Warren,entrance
34168,2019-09-04 19:29:00,4174,Megan Buchanan,entrance
34169,2019-09-04 19:29:00,4175,George Mcbride,entrance
34170,2019-09-04 19:29:00,4176,Lisa Ramos,entrance
34171,2019-09-04 19:29:00,4177,Tyler Gibson,entrance
34172,2019-09-04 19:29:00,4178,Jonathan Adams,entrance
34173,2019-09-04 19:29:00,4179,Jennifer Baker,entrance
34174,2019-09-04 19:30:00,4133,Michelle Smith,dairy
34175,2019-09-04 19:30:00,4134,Erin Santos DDS,checkout
34176,2019-09-04 19:30:00,4146,Scott Preston,drinks
34177,2019-09-04 19:30:00,4147,Daniel Barnes,fruit
34178,2019-09-04 19:30:00,4148,Courtney Garner,spices
34179,2019-09-04 19:30:00,4151,Jacqueline Peterson,drinks
34180,2019-09-04 19:30:00,4153,Bethany Perry,drinks
34181,2019-09-04 19:30:00,4156,John Baxter,fruit
34182,2019-09-04 19:30:00,4157,Dawn Smith,dairy
34183,2019-09-04 19:30:00,4159,Angela Cardenas,dairy
34184,2019-09-04 19:30:00,4160,Tyler Matthews,fruit
34185,2019-09-04 19:30:00,4162,John Dorsey,fruit
34186,2019-09-04 19:30:00,4163,Alison Singleton,drinks
34187,2019-09-04 19:30:00,4164,Russell Mccarthy,drinks
34188,2019-09-04 19:30:00,4165,Scott Williams,dairy
34189,2019-09-04 19:30:00,4166,Amanda Wheeler,checkout
34190,2019-09-04 19:30:00,4168,Christopher Brown,fruit
34191,2019-09-04 19:30:00,4169,George Holmes,fruit
34192,2019-09-04 19:30:00,4170,Aimee Ward,checkout
34193,2019-09-04 19:30:00,4172,Jonathan Martinez,checkout
34194,2019-09-04 19:30:00,4174,Megan Buchanan,fruit
34195,2019-09-04 19:30:00,4175,George Mcbride,drinks
34196,2019-09-04 19:30:00,4176,Lisa Ramos,fruit
34197,2019-09-04 19:30:00,4177,Tyler Gibson,dairy
34198,2019-09-04 19:30:00,4178,Jonathan Adams,spices
34199,2019-09-04 19:30:00,4179,Jennifer Baker,spices
34200,2019-09-04 19:30:00,4180,Bryan Reyes,entrance
34201,2019-09-04 19:30:00,4181,Deborah Murray,entrance
34202,2019-09-04 19:30:00,4182,Charles Ramos,entrance
34203,2019-09-04 19:30:00,4183,Chase Wolf,entrance
34204,2019-09-04 19:30:00,4184,Kristina Gilbert,entrance
34205,2019-09-04 19:31:00,4133,Michelle Smith,dairy
34206,2019-09-04 19:31:00,4139,Andrew Palmer,dairy
34207,2019-09-04 19:31:00,4146,Scott Preston,drinks
34208,2019-09-04 19:31:00,4147,Daniel Barnes,fruit
34209,2019-09-04 19:31:00,4148,Courtney Garner,checkout
34210,2019-09-04 19:31:00,4153,Bethany Perry,drinks
34211,2019-09-04 19:31:00,4156,John Baxter,spices
34212,2019-09-04 19:31:00,4157,Dawn Smith,drinks
